,0,1,2,3,4,5,6
0,"4.08 Selected poultry, bird 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cocks - Holding reporting,Hen and cocks - Total number,Ducks - Holding reporting,Ducks - Total number,Others - Holding reporting,Others - Total number
3,Kushtia Sadar,58100,3765000,32768,45150,510,5570
4,Bheramara,17439,98113,2166,9336,0,0
5,Daulatpur,17500,231000,2400,21000,10,1500
6,Khoksa,26623,82908,172,13960,38,3000
7,Kumarkhali,20250,88600,864,3656,125,725
8,Mirpur,43265,211413,5478,133018,35,9150
9,Total,183177,4477034,43848,226120,718,19945
