,0,1,2,3,4,5,6
0,Average price of selected item 2011,,,,,,
1,(Price Unit per KG/Taka),,,,,,
2, Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
3,Kushtia Sadar,3340,4486,8245,7348,620,18003
4,Bheramara,3750,5076,6700,6861,4600,103440
5,Daulatpur,12000,17903,43500,32200,1430,31917
6,Khoksa,4814,4313,7460,6892,3365,51855
7,Kumarkhali,5470,7575,8645,5637,1970,43340
8,Mirpur,2060,3255,16812,16476,1094,1931
9,Total,31434,42608,91362,75414,13079,250486
