,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total, Students per teacher
3,Kushtia Sadar,2,55,51,106,1526,1568,3094,29
4,Bheramara,0,0,0,0,0,0,0,0
5,Daulatpur,0,0,0,0,0,0,0,0
6,Khoksa,0,0,0,0,0,0,0,0
7,Kumarkhali,0,0,0,0,0,0,0,0
8,Mirpur,1,8,2,10,0,216,216,22
9,Total,3,63,53,116,1526,1784,3310,29
