,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,Kushtia,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
4,Kushtia Sadar,311,1512,210,691,294,1385
5,Bheramara,92,615,28,36,95,696
6,Daulatpur,238,1408,108,259,137,649
7,Khoksa,112,1232,75,196,191,919
8,Kumarkhali,71,177,158,948,149,1803
9,Mirpur,87,350,103,236,140,710
10,Total,911,5294,682,2366,1006,6162
