,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Pepper,Pepper,Onion,Onion,Garlic,Garlic
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Fulchhari,122,36,100,85,42,38
5,Gaibandha Sadar,100,36,371,927,95,142
6,Gobindaganj,234,218,220,148,148,148
7,Palashbari,100,40,435,1088,80,64
8,Sadullapur,177,54,75,137,92,99
9,Saghata,670,376,99,119,83,180
10,Sundarganj,168,123,530,763,93,76
11,Total,1571,883,1830,3267,633,747
