,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Fulchhari,0,0,0,0,0,0,0,0
4,Gaibandha Sadar,0,0,0,0,0,0,0,0
5,Gobindaganj,0,0,0,0,0,0,0,0
6,Palashbari,1,12,4,16,240,58,298,19
7,Sadullapur,0,0,0,0,0,0,0,0
8,Saghata,0,0,0,0,0,0,0,0
9,Sundarganj,0,0,0,0,0,0,0,0
10,Total,1,12,4,16,240,58,298,19
