,0,1,2,3,4,5,6
0,Number of holding reporting cattle heads 2008,,,,,,
1,Sylhet,,,,,,
2,,,,,,,
3,Upazila/City Corporation,Total house hold,Number of house holds based on cattle heads 1-3 heads,Number of house holds based on cattle heads 4-6 heads,Number of house holds based on cattle heads 7 -9 heads,Number of house holds based on cattle heads 10-15 heads,Number of house holds based on cattle heads 15 heads  above
4,Balaganj,25663,9052,8949,6029,981,652
5,Beanibazar,37102,23632,11000,2000,270,200
6,Bishwanath,12185,6230,4112,1223,602,18
7,Companiganj,7480,4520,1720,540,442,258
8,Dakhin Surma,8265,0,0,0,0,0
9,Fenchuganj,12630,5067,4077,3027,390,69
10,Golapganj,17006,9290,4784,1903,973,56
11,Gowainghat,20870,12540,6700,950,570,102
12,Jaintiapur,18260,7304,5020,2720,1310,1906
13,Kanaighat,7000,4000,2300,500,200,0
14,Sylhet City Corporation,0,0,0,0,0,0
15,Sylhet Sadar,140957,66761,42385,31811,760,112
16,Zakiganj,38663,22633,12312,3042,598,78
17,Total,346081,171029,103359,53745,7096,3451
