,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,Manikganj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Daulotpur,6,56,4,60,1709,1511,3220,53
5,Gheor,3,24,6,30,204,455,659,22
6,Horirampur,2,18,4,22,80,224,304,14
7,Manikganj Sadar,5,18,4,22,475,425,900,40
8,Saturia,4,56,6,62,400,383,783,12
9,Shibalaya,3,29,0,29,387,344,731,25
10,Singair,6,84,6,90,1135,1308,2443,27
11,Total,29,285,30,315,4390,4650,9040,28
