,0,1,2,3,4,5,6
0,Number of holding reporting cattle heads 2008,,,,,,
1,Chandpur,,,,,,
2,,,,,,,
3, Upazila,Total house hold,Number of households based on cattle heads - 1-3 heads,Number of households based on cattle heads - 4-6 heads,Number of households based on cattle heads - 7 -9 heads,Number of households based on cattle heads - 10-15 heads,Number of households based on cattle heads - 15 heads  above
4,Chandpur Sadar,18849,14164,2907,704,728,346
5,Foridganj,19908,16430,2992,450,27,9
6,Haimchar,8076,5563,2573,0,0,0
7,Hajiganj,14334,11556,2363,415,0,0
8,Kachua,11718,11331,232,150,4,1
9,Matlab Dakshin,11275,11244,19,8,2,2
10,Matlab Uttar,19222,18089,1099,34,0,0
11,Shahrasti,14706,12706,1910,90,0,0
12,Total,118088,101083,14095,1851,761,358
