,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,(Price in taka),,,,,,
2, Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand-02 (per c.f.t.),Stone (per c.f.t.)
3,Abhaynagar,6500,430,66000,27,18,118
4,Bagherpara,6000,390,67000,21,18,120
5,Chaugachha,6000,400,61000,22,15,116
6,Jessore Sadar,6500,440,67000,28,18,118
7,Jhikargachha,6000,410,62000,30,28,120
8,Keshabpur,5500,420,62000,30,21,120
9,Manirampur,7000,450,58000,20,18,118
10,Sharsha,6000,450,65000,36,26,120
11,Average,6188,424,63500,27,20,120
