,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Satkhira,,,,,,,,
2,,,,,,,,,
3,Upazila, Institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Assasuni,1,13,0,13,131,63,194,15
5,Debhata,1,17,0,17,199,49,248,15
6,Kalaroa,1,4,1,5,29,24,53,11
7,Kaliganj,0,0,0,0,0,0,0,0
8,Satkhira Sadar,3,20,15,35,2012,1506,3518,101
9,Shyamnagar,2,20,2,22,310,136,446,20
10,Tala,0,0,0,0,0,0,0,0
11,Total,8,74,18,92,2681,1778,4459,48
