,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students Per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students Per teacher
4,Dimla,0,0,0,0,0,0,0,0
5,Domar,0,0,0,0,0,0,0,0
6,Jaldhaka,0,0,0,0,0,0,0,0
7,Kishorgonj,0,0,0,0,0,0,0,0
8,Nilphamary Sadar,0,0,0,0,0,0,0,0
9,Sayedpur,1,8,3,11,190,102,292,27
10,Total,1,8,3,11,190,102,292,27
