,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified
3, Upazila, Village,Residential holding,Large scale industry,Small scale Industry,Deep tube- well,Power pump,Commercial holding, Others
4,Bagerhat Sadar,154,23788,0,393,0,18,2914,0
5,Kachua,69,8251,0,123,0,7,1178,0
6,Rampal,52,7823,0,154,0,0,1248,0
7,Sarankhola,36,3312,0,88,0,0,719,0
8,Chitalmari,90,8175,0,131,0,52,1052,0
9,Morrelgonj,103,12759,0,175,0,0,2038,407
10,Mongla,9,2500,0,0,0,0,0,200
11,Mollahat,87,10216,0,111,0,51,663,286
12,Fakirhat,87,14256,3,180,0,578,1731,0
13,Total,687,91080,3,1355,0,706,11543,893
