,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,"Helper
(Jogaly)",Carpenter,Colour,Electric,Plumber
4,Belkuchi,250,150,250,300,350,350
5,Chauhali,350,200,300,300,300,350
6,Kamarkhanda,300,210,350,300,350,400
7,Kazipur,350,220,250,310,400,450
8,Royganj,300,170,300,320,350,350
9,Shahjadpur,300,200,300,300,350,350
10,Sirajganj Sadar,300,200,350,400,400,450
11,Tarash,350,270,400,400,400,450
12,Ullahpara,300,170,300,350,350,400
13,Average,311,199,311,331,361,394
