,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
2,Basail,23546,13109,10028,409
3,Bhuapur,45173,25476,13982,5715
4,Delduar,27171,15524,11342,305
5,Dhanbari,29037,12665,16057,315
6,Ghatail,65890,32231,31827,1832
7,Gopalpur,43268,18621,23631,1016
8,Kalihati,51788,24427,25519,1842
9,Madhupur,67893,42833,20758,4302
10,Mirzapur,52635,31686,20250,5050
11,Nagarpur,41486,21566,19036,884
12,Sakhipur,44845,28447,15211,1187
13,Tangail Sadar,46144,25261,19126,1757
14,Total,538876,291846,226767,24614
