,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Chhagalnaiya,1,12,2,14,800,700,1500,107
4,Daganbhuiyan,0,0,0,0,0,0,0,0
5,Feni Sadar,2,64,14,78,4422,5761,10183,131
6,Fulgazi,1,10,1,11,341,45,386,35
7,Parshuram,1,7,0,7,513,409,922,13
8,Sonagazi,1,19,1,20,175,282,457,23
9,Total,6,112,18,130,6251,7197,13448,62
