,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,Upazila,"Name of
municipality",Total ward,Total mahalla,Total holding,Total household
2,Abhaynagar,Noapara,9,21,11472,21267
3,Bagherpara,Bagherpara,9,12,1765,1923
4,Chaugachha,Chaugachha,9,11,3672,5144
5,Jessore Sadar,Jessore,9,75,41285,48214
6,Jhikargachha,Jhikargachha,9,15,5850,7890
7,Keshabpur,Keshabpur,9,14,5178,6330
8,Manirampur,Manirampur,9,14,5608,7017
9,Sharsha,Benapole,9,11,5342,8563
10,Total,-,72,173,80172,106348
