,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of kindergarten school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bhandaria,3,10,25,35,299,320,619,18
5,Kawkhali,3,2,24,26,95,123,218,8
6,Mathbaria,16,60,70,130,1200,1100,2300,18
7,Nazirpur,2,3,5,8,90,83,173,22
8,Nesarabad,9,12,5,17,141,173,314,18
9,Pirojpur Sadar,8,18,48,66,496,368,864,13
10,Zianagar,5,7,13,20,186,198,384,19
11,Total,46,112,190,302,2507,2365,4872,16
