,0,1,2,3,4,5,6
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,
1,,,,,,,
2,Upazila,Municipality,Ward (PSA),Mahalla,Union,Mauza,Village
3,Bhaluka,1,9,18,11,87,110
4,Dhubaura,0,0,0,7,99,164
5,Fulbaria,1,9,11,13,104,116
6,Gaffargaon,1,9,19,15,202,214
7,Gauripur,1,9,34,10,245,289
8,Haluaghat,0,0,0,12,146,214
9,Ishwargonj,1,9,13,11,293,294
10,Muktagacha,1,9,21,10,261,283
11,Mymensingh Sadar,1,21,95,13,136,175
12,Nandail,1,9,20,12,163,265
13,Phulpur,1,9,12,20,377,411
14,Trishal,1,9,12,12,91,158
15,Total,10,102,255,146,2204,2693
