,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Belabo,0,0,0,0,0,0,0,0
5,Manohardi,0,0,0,0,0,0,0,0
6,Narsingdi Sadar,2,40,17,57,1066,935,2001,35
7,Palash,0,0,0,0,0,0,0,0
8,Roypura,0,0,0,0,0,0,0,0
9,Sibpur,0,0,0,0,0,0,0,0
10,Total,2,40,17,57,1066,935,2001,35
