,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila/city corporation,Muslim,Hindu,Christian,Buddhist,Others,Total
3,Balaganj,292256,27832,5,4,130,320227
4,Beani Bazar,244453,9147,6,2,8,253616
5,Bishwanath,222393,10065,34,7,74,232573
6,Companiganj,160782,12954,12,10,271,174029
7,Dakshin Surma,243441,9899,4,6,38,253388
8,Fenchuganj,93431,11296,6,0,8,104741
9,Golapganj,302479,13603,29,11,27,316149
10,Gowainghat,266708,19331,905,269,299,287512
11,Jaintiapur,147140,13887,199,3,515,161744
12,Kanaighat,254940,8730,248,6,45,263969
13,Sylhet city corporation,423324,60749,444,277,344,485138
14,Sylhet Sadar,738958,88071,988,328,758,829103
15,Zakiganj,213785,23339,11,1,1,237137
16,Total,3180766,248154,2447,647,2174,3434188
