,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-Government health complex and health facility 2011,,,,,,,,,,
1,"

Upazila","Number of  hospital
/ clinic/ nursing home","

Number of bed","

Number of doctor","

Number of nurse","
Number of    technician","

Number of other staff","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility","Number of patient
under health facility"
2,"

Upazila","Number of  hospital
/ clinic/ nursing home","

Number of bed","

Number of doctor","

Number of nurse","
Number of    technician","

Number of other staff",Indoor,Indoor,Outdoor,Outdoor
3,"

Upazila","Number of  hospital
/ clinic/ nursing home","

Number of bed","

Number of doctor","

Number of nurse","
Number of    technician","

Number of other staff",Male,Female,Male,Female
4,Baghaichhari,0,0,0,0,0,0,0,0,0,0
5,Barkal,0,0,0,0,0,0,0,0,0,0
6,Belai Chhari,0,0,0,0,0,0,0,0,0,0
7,Jurai Chhari,8,0,1,1,4,24,0,0,3497,4140
8,Kaptai,2,75,3,17,0,21,2994,4576,13118,23815
9,Kawkhali,3,0,0,2,2,14,0,0,1284,2978
10,Langadu,1,30,2,7,4,28,298,593,3415,2563
11,Naniarchar,2,3,0,1,4,6,0,17,489,732
12,Rangamati Sadar,1,15,6,9,2,5,0,300,250,350
13,Rajasthali,0,0,0,0,0,0,0,0,0,0
14,Total,17,123,12,37,16,98,3292,5486,22053,34578
