,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Kurigram,,,,,,,
2,,,,,,,,
3, Upazila, Pond, Dighee, River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Bhurungamari,1250,0,3,0,0,16,0
5,Char Rajibpur,1014,0,3,0,0,36,1
6,Chilmari,510,5,2,9,0,105,1
7,Kurigram Sadar,1251,15,3,2,0,1,2
8,Nageshwari,1700,780,5,10,0,1,0
9,Phulbari,2387,0,1,0,0,12,0
10,Rajarhat,3847,1649,2,0,0,19,3
11,Raumari,1831,0,3,7,0,0,0
12,Ulipur,1122,3,3,3,3,25,0
13,Total,14912,2452,25,31,3,215,7
