,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Bhurungamari,227574,3945,11,5,3,231538
4,Char Rajibpur,72979,381,0,0,13,73373
5,Chilmari,116553,6189,2,0,97,122841
6,Kurigram Sadar,289733,22479,54,36,106,312408
7,Nageshwari,375045,19105,8,1,99,394258
8,Phulbari,143447,16763,6,0,34,160250
9,Rajarhat,147247,35700,8,0,26,182981
10,Raumari,194914,1499,0,4,0,196417
11,Ulipur,365287,29423,14,2,481,395207
12,Total,1932779,135484,103,48,859,2069273
