,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,,,,,,,
2,Upazila Upazila 1,Total Total 2,Soil classification Doash 3,Soil classification Bele 4,Soil classification Etel 5,Soil classification Kankar 6,Soil classification Others 7
3,Atgharia,40183,18193,15000,3550,0,3440
4,Bera,56339,37167,12750,6422,0,0
5,Bhangura,26630,17323,1317,6966,0,1024
6,Chatmohar,62125,29887,4940,24700,2598,0
7,Faridpur,34019,19305,0,14714,0,0
8,Ishwardi,54032,31682,13085,8872,157,237
9,Pabna Sadar,98147,39259,7852,51036,0,0
10,Santhia,79409,27350,13530,37530,0,999
11,Sujanagar,60060,12012,3279,44769,0,0
12,Total,510944,232178,71753,198559,2755,5700
